id,dataset_id,name,description,url,teaser,author,year
508,2,Interactively Visualizing Dynamic Social Networks with DySoN,"The dynamic social network visualizer “DySoN” (Dynamic Social Networks) aims at understanding patterns and structural changes in dynamic social networks that evolve over time via an interactive visualization approach. As an alternative and supplementation to the numerous other approaches to visualization of social network data and as an attempt to overcome some of the drawbacks of these approaches, DySoN interactively visualizes streaming event data of social interactions by an interactive three-dimensional model of interpolated NURBS ”tubes”, representing activity and social proximity within a given set of actors during a given time period by using three dimensions of temporal information mapping: spatial density (tube distance), tubecolor and tube-diameter. We use a self assembled large collaboration network of Jazz musicians with a straightforward  semantics for the computation of relation strengths for the evaluation of the approach. We also discuss applications of the concept for awareness services in mobile peer to peer social networks, which exhibit a vivid measurable social micro dynamics in time and space.",http://data.semanticweb.org/workshop/VISSW/2009/paper/main/10/html,8f2b29ba-4a79-48ad-a5be-a78f6f792352.png,"Groh, Georg and Hanstein, Holger and Wörndl, Wolfgang",2009
509,2,In Situ Exploration of Large Dynamic Networks,"The analysis of large dynamic networks poses a challenge in many fields, ranging from large bot-nets to social networks. As dynamic networks exhibit different characteristics, e.g., being of sparse or dense structure, or having a continuous or discrete time line, a variety of visualization techniques have been specifically designed to handle these different aspects of network structure and time. This wide range of existing techniques is well justified, as rarely a single visualization is suitable to cover the entire visual analysis. Instead, visual representations are often switched in the course of the exploration of dynamic graphs as the focus of analysis shifts between the temporal and the structural aspects of the data. To support such a switching in a seamless and intuitive manner, we introduce the concept of in situ visualization- a novel strategy that tightly integrates existing visualization techniques for dynamic networks. It does so by allowing the user to interactively select in a base visualization a region for which a different visualization technique is then applied and embedded in the selection made. This permits to change the way a locally selected group of data items, such as nodes or time points, are shown - right in the place where they are positioned, thus supporting the user's overall mental map. Using this approach, a user can switch seamlessly between different visual representations to adapt a region of a base visualization to the specifics of the data within it or to the current analysis focus. This paper presents and discusses the in situ visualization strategy and its implications for dynamic graph visualization. Furthermore, it illustrates its usefulness by employing it for the visual exploration of dynamic networks from two different fields: model versioning and wireless mesh networks.",https://doi.org/10.1109/TVCG.2011.213,bccc9bd5-f323-4649-ba5d-54868ad0c821.png,"Hadlak, Steffen and Schulz, Hans-Jörg and Schumann, Heidrun",2011
510,2,A Survey of Multi-faceted Graph Visualization,"Graph visualization is an important field in information visualization that is centered on the graphical display of graph-structured data. Yet real world data is rarely just graph-structured, but instead exhibits multiple facets, such as multivariate attributes, or spatial and temporal frames of reference. In an effort to display different facets of a graph, such a wealth of visualization techniques has been developed in the past that current surveys focus on a single additional facet only in order to enumerate and classify them. This report builds on existing graph visualization surveys for the four common facets of partitions, attributes, time, and space. It contributes a generic high-level categorization of faceted graph visualization that subsumes the existing classifications, which can be understood as facet-specific refinements of the resulting categories. Furthermore, it extends beyond existing surveys by applying the same categorization to graph visualizations with multiple facets. For each of the introduced categories and considered facets, this overview provides visualization examples to illustrate instances of their realization.",https://doi.org/10.2312/eurovisstar.20151109,1aa2c7d3-b46a-4362-a024-5c660e2ac3e5.png,"Hadlak, Steffen and Schumann, Heidrun and Schulz, Hans-Jörg",2015
511,2,Initial Positioning Method for Online and Real-Time Dynamic Graph Drawing of Time Varying Data,"Microblogging services generate huge histories that suit animated visualization based on graph drawing, but response speeds are insufficient. This paper proposes an effective updating method for the real-time visualization of time varying data. We propose an initial positioning method by combining Additional Edge Resizing (AER) with Sorted Sequential Barycenter Merging (SSBM). AER resizes edges between existing nodes when new edges are added before updating the visualization. SSBM initially positions multiple new nodes sequentially through priority based on the degree of connections to the existing graph. The proposed method prevents a decrease in readability at data update and achieves fast convergence with high accuracy. Quantitative and qualitative evaluations using the energy function and RMSE are detailed along with some visualization results. A graph drawing tool based on HTML5 is also introduced as an implementation of the proposed method and present some use cases for twitter data.",https://doi.org/10.1109/IV.2013.57,55abab79-5395-4968-a9d2-5e8c2a696eae.png,"Hayashi, Aki and Matsubayashi, Tatsushi and Hoshide, Takahide and Uchiyama, Tadasu",2013
512,2,YARN: Animating software evolution,"A problem that faces the study of software evolution is how to explore the aggregated and cumulative effects of changes that occur within a software system over time. In this paper we describe an approach to modeling, extracting, and animating the architectural evolution of a software system. We have built a prototype tool called YARN (yet another reverse-engineering narrative) that implements our approach; YARN mines the source code changes of the target system, and generates YARN ""balls"" (animations) that a viewer can unravel (watch). The animation is based on a static layout of the modules connected by animated edges that model the changing dependencies. The edges can be weighted by the number of dependencies or the importance of the change. We demonstrate our approach by visualizing the evolution of PostgreSQL DBMS.",https://doi.org/10.1109/VISSOF.2007.4290711,b39644b3-c291-4e5b-b109-0615f7a0b245.png,"Hindle, Abram and Jiang, Zhen Ming and Koleilat, Walid and Godfrey, Michael W and Holt, Richard C",2007
513,2,Visual Adjacency Lists for Dynamic Graphs,"We present a visual representation for dynamic, weighted graphs based on the concept of adjacency lists. Two orthogonal axes are used: one for all nodes of the displayed graph, the other for the corresponding links. Colors and labels are employed to identify the nodes. The usage of color allows us to scale the visualization to single pixel level for large graphs. In contrast to other techniques, we employ an asymmetric mapping that results in an aligned and compact representation of links. Our approach is independent of the specific properties of the graph to be visualized, but certain graphs and tasks benefit from the asymmetry. As we show in our results, the strength of our technique is the visualization of dynamic graphs. In particular, sparse graphs benefit from the compact representation. Furthermore, our approach uses visual encoding by size to represent weights and therefore allows easy quantification and comparison. We evaluate our approach in a quantitative user study that confirms the suitability for dynamic and weighted graphs. Finally, we demonstrate our approach for two examples of dynamic graphs.",https://doi.org/10.1109/TVCG.2014.2322594,e7d2da5e-d191-4cf1-ae07-d5a81a9d3ac3.png,"Hlawatsch, Marcel and Burch, Michael and Weiskopf, Daniel",2014
514,2,A framework for visual analytics of massive complex networks,"In this paper, we present a framework for visual analytics of massive complex networks. Our framework is based on the tight integration of network analysis methods with visualization methods to address the scalability and complexity. We present case studies using various networks derived from the WoS (Web of Science). More specifically, we integrated co-citation analysis of Social Network community with 2.5D visualization methods to provide insight and overview on temporal dynamics. Furthermore, we derived collaboration networks and citation networks of Graph Drawing community and visualized using Anchored map techniques to understand collaboration patterns between important researchers in the community.",https://doi.org/10.1109/BIGCOMP.2014.6741399,00f9b15b-8a8c-40fc-a0f4-3a6ff57ea49c.png,"Hong, Seok-Hee and Huang, Weidong and Misue, Kazuo and Quan, Wu and others",2014
515,2,"Embedding, Clustering and Coloring for Dynamic Maps","We describe a practical approach for visualizing multiple relationships defined on the same dataset using a geographic map metaphor, where clusters of nodes form countries and neighboring countries correspond to nearby clusters. Our aim is to provide a visualization that allows us to compare two or more such maps (showing an evolving dynamic process, or obtained using different relationships). In the case where we are considering multiple relationships, e.g., different similarity metrics, we also provide an interactive tool to visually explore the effect of combining two or more such relationships. Our method ensures good readability and mental map preservation, based on dynamic node placement with node stability, dynamic clustering with cluster stability, and dynamic coloring with color stability.",https://doi.org/10.1109/PacificVis.2012.6183571,2a4ee871-4ace-45d3-85b9-e0e2566766ef.png,"Hu, Yifan and Kobourov, Stephen G and Veeramoni, Sankar",2012
516,2,On-line animated visualization of huge graphs using a modified spring algorithm,"On-line graph drawing deals with huge graphs which are partially unknown. At any time, a tiny part of the graph is displayed on the screen. Examples include web graphs and graphs of links in distributed file systems. This paper discusses issues arising in the presentation of such graphs. The paper describes a system for dealing with web graphs using on-line graph drawing.",https://doi.org/10.1006/jvlc.1998.0094,b4bb339d-bd83-4d13-9ba6-c23151113c0b.png,"Huang, Mao Lin and Eades, Peter and Wang, Junhu",1998
517,2,Bundled Visualization of Dynamic Graph and Trail Data,"Depicting change captured by dynamic graphs and temporal paths, or trails, is hard. We present two techniques for simplified visualization of such datasets using edge bundles. The first technique uses an efficient image-based bundling method to create smoothly changing bundles from streaming graphs. The second technique adds edge-correspondence data atop of any static bundling algorithm, and is best suited for graph sequences. We show how these techniques can produce simplified visualizations of streaming and sequence graphs. Next, we show how several temporal attributes can be added atop of our dynamic graphs. We illustrate our techniques with datasets from aircraft monitoring, software engineering, and eye-tracking of static and dynamic scenes.",https://doi.org/10.1109/TVCG.2013.246,2311597a-25d5-4fb2-97d9-1c13f0a20a5f.png,"Hurter, Christophe and Ersoy, Ozan and Fabrikant, Sara I and Klein, Tijmen and Telea, Alexandru",2013
518,2,An Interactive Visualization Framework for Time-Series of Web Graphs in a 3D Environment,"We propose an interactive framework for the 3D visualization of the time-series of Web graphs. The purpose of our framework is to enable users to examine the evolution of Web graphs by comparing multiple graphs that have different timings and topics. To achieve this, we provide TimeSlices that are 2D planes to visualize Web graphs in a 3D environment. Users can interactively add new TimeSlices along the timeline, and they can manipulate them to animate Web graphs. Visualized Web graphs on TimeSlices are snapshots of different timings. Moreover, we provide mechanisms to generate and manipulate overlay views and parallel views in the 3D environment to enable Web graphs to be compared. Users can seamlessly change these viewing modes. Our system can also visualize two Web graphs created from different keywords to display the evolutional correlation between them. This system enables us to observe structural and temporal changes in multiple Web graphs such as shifts in influential blogs or power shifts in the diffusion of blogs between topics.",https://doi.org/10.1109/IV.2010.18,997a6f42-4ada-4851-bb2d-75bea98c8b17.png,"Itoh, Masahiko and Toyoda, Masashi and Kitsuregawa, Masaru",2010
519,2,Analysis and Visualization of Temporal Changes in Bloggers' Activities and Interests,"Social media such as blogs and microblogs enable users to easily and rapidly publish information on their personal activities and interests. They are considered to provide valuable information from the viewpoints of sociology, linguistics, and marketing. This paper proposes a novel system for analyzing temporal changes in the activities and interests of bloggers through a 3D visualization of phrase dependency structures in sentences. We first extract events that represent bloggers' activities and interests through analyzing the phrase dependencies of sentences in a blog archive. We roughly categorize the retrieved events according to the thematic roles (such as the experiencer, agent, and location) of the noun within the events, and then store them in a dependency database so that we can retrieve events that involve a given topic. Second, we present a 3D visualization framework for exploring temporal changes in events related to a topic. Our framework enables users to find events about a topic that appear within a specific timing, and drill down details of the events. It also enables users to compare events with different timings and/or on multiple topics. Moreover, it allows them to observe an overview of temporal changes in sets of events, and long-term changes in the frequency of events to assist users in finding trends. We implement the proposed system on our own five-year blog archive that focused on Japanese, and we report the usefulness of our system by using various examples.",https://doi.org/10.1109/PacificVis.2012.6183574,e8aa8845-b765-4a61-8f1a-a14e9793fc08.png,"Itoh, Masahiko and Yoshinaga, Naoki and Toyoda, Masashi and Kitsuregawa, Masaru",2012
520,2,Visualizing for Changes in Relationships between Historical Figures in Chronicles,"A huge number of historical documents that have been accumulated for a long time are currently being digitized. However, it is difficult for us to analyze and obtain insight into the past from such documents. This paper proposes an interactive visualization system to extract networks of historical figures from historical data and to show time-varying changes in their relationships. It enables users to explore changes in the structure of the network interactively. Moreover, it extracts characteristics of each relationship, such as hostile or friendly relations, and visualizes them on the network. It enables us to understand changes in past society better by exploring changes in relationships between people.",https://doi.org/10.1109/IV.2012.55,69aa0dee-90d4-4cd0-9ddd-f521506e8665.png,"Itoh, Masahiko and Akaishi, Mina",2012
521,2,Constructing and Visualizing Chemical Reaction Networks From Pi-Calculus Models,"The π-calculus, in particular its stochastic version the stochastic π-calculus, is a common modeling formalism to concisely describe the chemical reactions occurring in biochemical systems. However, it remains largely unexplored how to transform a biochemical model expressed in the stochastic π-calculus back into a set of meaningful reactions. To this end, we present a two step approach of first translating model states to reaction sets and then visualizing sequences of reaction sets, which are obtained from state trajectories, in terms of reaction networks. Our translation from model states to reaction sets is formally defined and shown to be correct, in the sense that it reflects the states and transitions as they are derived from the continuous time Markov chain-semantics of the stochastic π-calculus. Our visualization concept combines high level measures of network complexity with interactive, table-based network visualizations. It directly reflects the structures introduced in the first step and allows modelers to explore the resulting simulation traces by providing both: an overview of a network’s evolution and a detail inspection on demand.",https://doi.org/10.1007/s00165-011-0209-0,04bc55fa-537d-4f6d-872b-872b5dbab2c3.png,"John, Mathias and Schulz, Hans-Jörg and Schumann, Heidrun and Uhrmacher, Adelinde M and Unger, Andrea",2012
522,2,Visual analysis of dynamic group membership in temporal social networks,"C-Group is a tool for analyzing dynamic group membership in temporal social networks over time. Unlike most network visualization tools, which show the group structure within an entire network, or the group membership for a single actor, C-Group allows users to focus their analysis on a pair of individuals. While C-Group allows for viewing the addition and deletion of nodes (actors) and edges (relationships) over time, its major contribution is its focus on changing group memberships over time. By doing so, users can investigate the context of temporal group memberships for the pair. C-Group provides users with a flexible interface for defining (and redefining) groups interactively, and supports two novel visual representations of the evolving group memberships. This flexibility gives users alternate views that are appropriate for different network sizes and provides users with different insights into the grouping behavior. We demonstrate the utility of the tool on a scientific publication network.",https://doi.org/10.1145/1345448.1345452,745f504d-2803-4630-ada9-1ac15c25203a.png,"Kang, Hyunmo and Getoor, Lise and Singh, Lisa",2007
523,2,The Design Space of Temporal Graph Visualisation,"This paper presents our work in mapping the design space of techniques for temporal graph visualisation. We identify two independent dimensions upon which the techniques can be classified: graph structural encoding and temporal encoding. Based on these dimensions, we create a matrix into which we organise existing techniques. We identify gaps in this design space which may prove interesting opportunities for the development of novel techniques. We also consider additional dimensions on which further useful classification could be made. In organising the disparate existing approaches from a wide range of domains, our classification will assist those new to the research area, and designers and evaluators developing systems for temporal graph data by raising awareness of the range of possible approaches available, and highlighting possible directions for further research.",https://doi.org/10.2312/eurovisshort.20141149,890a19ae-fddc-47ac-97a1-f368900ee720.png,"Kerracher, Natalie and Kennedy, Jessie and Chalmers, Kevin",2014
524,2,A Task Taxonomy for Temporal Graph Visualisation,"By extending and instantiating an existing formal task framework, we define a task taxonomy and task design space for temporal graph visualisation. We discuss the process involved in their generation, and describe how the design space can be ‘sliced and diced’ into multiple overlapping task categories, requiring distinct visual techniques for their support. The approach addresses deficiencies in the task literature, offering domain independence, greater task coverage, and unambiguous task specification. The taxonomy and design space capture tasks for temporal graphs, and also static graphs, multivariate graphs, and graph comparison, and will be of value in the design and evaluation of temporal graph visualisation systems.",https://doi.org/10.1109/TVCG.2015.2424889,4ca66027-e553-4178-8227-d089831cf0a3.png,"Kerracher, Natalie and Kennedy, Jessie and Chalmers, Kevin",2015
525,2,Visual Techniques to Support Exploratory Analysis of Temporal Graph Data,"Recently, much research has focused on developing techniques for the visual representation of temporal graph data. This paper takes a wider look at the visual techniques involved in exploratory analysis of such data, considering the variety of sub tasks and contextual tasks required to understand change in a graph over time, and the visual techniques which are able to support these tasks. In so doing, we highlight a number of tasks which are less well supported by existing techniques, which could prove worthwhile avenues for future research.",https://doi.org/10.2312/eurovisshort.20151133,c2f1eb66-d324-4bd0-ba45-12f353eda8e1.png,"Kerracher, Natalie and Kennedy, Jessie and Chalmers, Kevin and Graham, Martin",2015
526,2,Reduction of visual complexity in dynamic graphs,"Graphs are used extensively in software visualization to represent both static aspects of software structure and dynamic aspects of execution-time behavior. However, for realistic subject software systems, there are far too many nodes and edges in the displayed graphs to be comprehensible to an end user. Further, for presentation of dynamics, continual change and redisplay of such large graphs is too demanding for conventional workstation computational resources. This paper poses the problem of “reduction” or “abstraction” in dynamically changing graphs, and proposes a combination of techniques that can be used to reduce the visual complexity of a graph, without obscuring the significant information that it was meant to convey. The abstract graph can be comprehended more readily and it changes far less frequently than the full graph. As well, when the abstract graph does change, it requires far less computation for layout and redisplay. These abstraction techniques are illustrated by way of examples showing their use in systems for visualization of object-oriented and multi-layer software systems.",https://doi.org/10.1007/3-540-58950-3_373,4126537c-31d1-41b7-8a3d-8c1a2086c0d1.png,"Kimelman, Doug and Leban, Bruce and Roth, Tova and Zernik, Dror",1995
527,2,Force-directed drawing algorithms,"Force-directed algorithms are among the most flexible methods for calculating layouts of simple undirected graphs. Also known as spring embedders, such algorithms calculate the layout of a graph using only information contained within the structure of the graph itself, rather than relying on domain-specific knowledge. Graphs drawn with these algorithms tend to be aesthetically pleasing, exhibit symmetries, and tend to produce crossing-free layouts for planar graphs. In this survey we consider several classical algorithms, starting from Tutte's 1963 barycentric method, and including recent scalable multiscale methods for large and dynamic graphs.",https://cs.brown.edu/ rt/gdhandbook/,31e37f7e-9546-47c0-9345-a6b1bc5915b4.png,"Kobourov, Stephen G",2013
528,2,Visual Exploration of Complex Time-Varying Graphs,"Quasi-trees, namely graphs with tree-like structure, appear in many application domains, including bioinformatics and computer networks. Our new SPF approach exploits the structure of these graphs with a two-level approach to drawing, where the graph is decomposed into a tree of biconnected components. The low-level biconnected components are drawn with a force-directed approach that uses a spanning tree skeleton as a starting point for the layout. The higher-level structure of the graph is a true tree with meta-nodes of variable size that contain each biconnected component. That tree is drawn with a new area-aware variant of a tree drawing algorithm that handles high-degree nodes gracefully, at the cost of allowing edge-node overlaps. SPF performs an order of magnitude faster than the best previous approaches, while producing drawings of commensurate or improved quality",https://doi.org/10.1109/tvcg.2006.193,6a987db5-5b98-44ef-a576-670bf018a6df.png,"Kumar, Gautam and Garland, Michael",2006
529,2,Visualizing internet routing changes,"Today's Internet provides a global data delivery service to millions of end users and routing protocols play a critical role in this service. It is important to be able to identify and diagnose any problems occurring in Internet routing. However, the Internet's sheer size makes this task difficult. One cannot easily extract out the most important or relevant routing information from the large amounts of data collected from multiple routers. To tackle this problem, we have developed Link-Rank, a tool to visualize Internet routing changes at the global scale. Link-Rank weighs links in a topological graph by the number of routes carried over each link and visually captures changes in link weights in the form of a topological graph with adjustable size. Using Link-Rank, network operators can easily observe important routing changes from massive amounts of routing data, discover otherwise unnoticed routing problems, understand the impact of topological events, and infer root causes of observed routing changes.",https://doi.org/10.1109/TVCG.2006.108,ff491de7-2167-4c40-b942-3012f580a780.png,"Lad, Mohit and Massey, Daniel and Zhang, Lixia",2006
530,2,Mental map preserving graph drawing using simulated annealing,"Information visualization has attracted much attention in recent years in many fields of science and engineering. In many applications, graphs are 'dynamic' in the sense that changes are constantly applied to a graph to reflect the evolution of the system behaviour represented by the graph. In the past, the concept of the so-called ""mental map"" has largely been ignored. Users often have to spend a lot of time relearning the redrawn graphs. This paper proposes an effective way to release the user from such kind of a distasteful job by maintaining a high degree of the ""mental map"" for general graphs when graphs are redrawn. Our experimental results suggest this new approach to be promising.",,ece7e7af-4f11-4c40-9dcd-54ce72c9f788.png,"Lee, Yi-Yi and Lin, Chun-Cheng and Yen, Hsu-Chun",2006
531,2,Visual analysis of retweeting propagation network in a microblogging platform,"As a novel type of real-time social networking service, microblogging has already become ubiquitous and an irreplaceable tool. Tracking in the pulse of retweeting propagation is important and meaningful. In this paper, we investigate how information propagation in a specific microblogging platform evolves to identify relevant patterns and understand dynamic attributes of information propagation and the underlying sociological motivations. More specifically, based on the node-link diagram, we propose three efficient strategies to map the multiple attributes of information propagation graph to appropriate visual elements. For revealing the dynamic attributes, we propose two models: the depth-varying and the time-varying parallel data model to illustrate the temporal evolution efficiently. We also present a novel method by combining the traditional scatter plot with Hough transformation to represent the distribution of propagation instances and trace the propagation speeds. We integrate our methods to a visual mining tool and develop several interactive features. We demonstrate how our approaches improve the understanding of the propagation graph from a visual perspective by employing propagation datasets collected from Sina Weibo, the largest microblogging service provider in mainland China. Meanwhile, this visual mining tool has been evaluated by data analysts and successfully used in Sina Corporation as a helpful assistant to them.",https://doi.org/10.1145/2493102.2493108,c32a551d-6111-4a67-82cc-9243fb839987.png,"Li, Quan and Qu, Huamin and Chen, Li and Wang, Robert and Yong, Junhai and Si, Detan",2013
532,2,Visual analysis of large-scale network anomalies,"The amount of information flowing across communication networks has rapidly increased. The highly dynamic and complex networks, represented as large graphs, make the analysis of such networks increasingly challenging. In this paper, we provide a brief overview of several useful visualization techniques for the analysis of spatiotemporal anomalies in large-scale networks. We make use of community-based similarity graphs (CSGs), temporal expansion model graphs (TEMGs), correlation graphs (CGs), high-dimension projection graphs (HDPGs), and topology-preserving compressed graphs (TPCGs). CSG is used to detect anomalies based on community membership changes rather than individual nodes and edges and therefore may be more tolerant to the highly dynamic nature of large networks. TEMG transforms network topologies into directed trees so that efficient search is more likely to be performed for anomalous changes in network behavior and routing topology in large dynamic networks. CG and HDPG are used to examine the complex relationship of data dimensions among graph nodes through transformation in a high-dimensional space. TPCG groups nodes with similar neighbor sets into mega-nodes, thus making graph visualization and analysis more scalable to large networks. All the methods target efficient large-graph anomaly visualization from different perspectives and together provide valuable insights.",https://doi.org/10.1147/JRD.2013.2249356,3334816f-82e8-436a-9719-eafe010a4f7b.png,"Liao, Qi and Shi, Lei and Wang, Chen",2013
533,2,ContexTour: Contextual Contour Visual Analysis on Dynamic Multi-Relational Clustering,"Huge amounts of rich context social network data are generated everyday from various applications such as FaceBook and Twitter. These data involve multiple social relations which are community-driven and dynamic in nature. The complex interplay of these characteristics poses tremendous challenges on the users who try to understand the underlying patterns in the social media. We introduce an exploratory analytical framework, ContexTour, which generates visual representations for exploring multiple dimensions of community activities, including relevant topics, representative users and the community-generated content, as well as their evolutions. ContexTour consists of two novel and complementary components: (1) Dynamic Relational Clustering (DRC) that efficiently tracks the community evolution and smoothly adapts to the community changes, and (2) Dynamic Network Contour-map (DNC) that visualizes the community activities and evolutions in various dimensions. In our experiments, we demonstrate ContexTour through case studies on the DBLP dataset. The visual results capture interesting and reasonable evolution in Computer Science research communities. Quantitatively, we show 85-165X performance gain of our DRC algorithm over the baseline method.",https://doi.org/10.1137/1.9781611972801.37,b45bf811-0756-4377-ab2f-bdba320cb5cf.png,"Lin, Yu-Ru and Sun, Jimeng and Cao, Nan and Liu, Shixia",2010
534,2,Temporal and relational data representation by graph morphing,"This article presents a tool namely VisuGraph, designed to support temporal data visualization by means of graph representation that offers users a synthetic view of knowledge, difficult to extract from a data corpus. The temporal dimension adds the possibility to situate past, but also present or future events and strategies. In this context, we propose a graph-morphing algorithm in order to highlight major tendencies and significant data changes during different periods of time. The goal is to present an animation based on a graph of temporal data, with every period pooled, followed up by each period graph successively. Our approach is based on a space-time analogy like for a clock. For each period, we propose to design a temporal mark, represented in a chronological order in the extremities of the visualization frame, like the hours on a clock. Each element of data is placed near the temporal marks according to its presence during each period. Thus, visualization of the successive periods makes it possible to detect persisting or temporary data and to detect a chronology in the changes in relations.",,28c57a1d-5f67-47cb-8ad7-a7866a4316b5.png,"Loubier, Eloïse and Dousset, Bernard",2008
535,2,Visualizing Dynamic Brain Networks Using an Animated Dual-Representation,"Dynamic network visualization has been a challenging topic for dynamic networks analysis, especially for spatially embedded networks like brain networks. In this paper, we present an animated interactive visualization design that combines enhanced node-link diagrams and distance matrix layouts to assist neuroscientists in their exploration of dynamic brain networks and that enables them to understand how functional connections relate to the spatial structure of the brain. Our visualization also provides the ability to observe the evolution of a network, the change in the community identities, and node behavior over time.",https://doi.org/10.2312/eurovisshort.20151128,7ae36b3d-b4c2-4105-a9ef-f9359e3756d9.png,"Ma, Chihua and Kenyon, Robert V. and Forbes, Angus G. and Berger-Wolf, Tanya and Slater, Bernard J. and Llano, Daniel A.",2015
536,2,Visualizing Dynamic Data with Maps,"Maps offer a familiar way to present geographic data (continents, countries), and additional information (topography, geology), can be displayed with the help of contours and heat-map overlays. In this paper, we consider visualizing large-scale dynamic relational data by taking advantage of the geographic map metaphor. We describe a map-based visualization system which uses animation to convey dynamics in large data sets, and which aims to preserve the viewer’s mental map while also offering readable views at all times. Our system is fully functional and has been used to visualize user traffic on the Internet radio station last.fm, as well as TV-viewing patterns from an IPTV service. All map images in this paper are available in high-resolution at [1] as are several movies illustrating the dynamic visualization.",https://doi.org/10.1109/TVCG.2011.288,0ccb950d-a0c2-4ccf-9a05-051a009c0cf1.png,"Mashima, Daisuke and Kobourov, Stephen G and Hu, Yifan",2012
537,2,Layout Adjustment and the Mental Map,"Many models in software and information engineering use graph representations; examples are data flow diagrams, state transition diagrams, flow charts, PERT charts, organization charts, Petri nets and entity-relationship diagrams. The usefulness of these graph representations depends on the quality of the layout of the graphs. Automatic graph layout, which can release humans from graph drawing, is now available in several visualization systems. Most automatic layout facilities take a purely combinatorial description of a graph and produce a layout of the graph; these methods are called 'layout creation' methods. For interactive systems, another kind of layout is needed: a facility which can adjust a layout after a change is made by the user or by the application. Although layout adjustment is essential in interactive systems, most existing layout algorithms are designed for layout creation. The use of a layout creation method for layout adjustment may totally rearrange the layout and thus destroy the user's 'mental map' of the diagram; thus a set of layout adjustment methods, separate from layout creation methods, is needed. This paper discusses some layout adjustment methods and the preservation of the 'mental map' of the diagram. First, several models are proposed to make the concept of 'mental map' more precise. Then two kinds of layout adjustments are described. One is an algorithm for rearranging a diagram to avoid overlapping nodes, and the other is a method aimed at changing the focus of interest of the user without destroying the mental map. Next, some experience with visualization systems in which the techniques have been employed is also described.",https://doi.org/10.1006/jvlc.1995.1010,0b3ccc12-1e05-46c4-b0c8-a1d2be863ac3.png,"Misue, Kazuo and Eades, Peter and Lai, Wei and Sugiyama, Kozo",1995
538,2,Dynamic Network Visualisation,"Increased interest in longitudinal social networks and the recognition that visualization fosters theoretical insight create a need for dynamic network visualizations, or network “movies.” This article confronts theoretical questions surrounding the temporal representations of social networks and technical questions about how best to link network change to changes in the graphical representation. The authors divide network movies into (1) static flip books, where node position remains constant but edges cumulate over time, and (2) dynamic movies, where nodes move as a function of changes in relations. Flip books are particularly useful in contexts where relations are sparse. For more connected networks, movies are often more appropriate. Three empirical examples demonstrate the advantages of different movie styles. A new software program for creating network movies is discussed in the appendix.",https://doi.org/10.1086/421509,efec8e8e-96e8-4d2b-b8ac-643c9e042349.png,"Moody, James and McFarland, Daniel A and Bender-deMoll, Skye",2005
539,2,Applying Gestalt Principles to Animated Visualizations of Network Data,"Graphs are a commonly used data structure for representing relational information. Drawings of these structures, as node and link diagrams, can provide a useful visualization of the underlying abstract data. This makes drawings of graphs a useful tool in information visualization. Indeed graph drawing has been applied in many application areas including software engineering, knowledge management and for depicting communication networks. The spatial layout can help the user build up a cognitive model or 'mental map' of the information structure. Many automatic algorithms for producing drawings of a graph have been implemented. In many domains it is also common for the underlying information to be dynamic and this means the graph drawing must be updated. Unfortunately, even small changes to the underlying data can result in dramatic changes to the final drawing and this means the user may totally lose their previous 'mental map'. Animation between the two versions of the layout is one approach that can assist the user to make the transition between the two drawings. We have been examining how to apply the Gestalt principles of organisation to this animation phase. The aim is to assist the user in understanding the structural and visual changes that have occurred in the layout. Results of that work are described with relevant examples.",https://doi.org/10.1109/IV.2002.1028859,c26af641-9c82-4fff-847a-c874d8c820d3.png,"Nesbitt, Keith V and Friedrich, Carsten",2002
540,2,Incremental layout in DynaDAG,"Graph drawings are a basic component of user interfaces that display relationships between objects. Generating incrementally stable layouts is important for many applications. This paper describes DynaDAG, a new heuristic for incremental layout of directed acyclic graphs drawn as hierarchies, and its application in the DynaGraph system.",https://doi.org/10.1007/BFb0021824,3e3e3c9b-81a2-4768-893f-732ebd2311cb.png,"North, Stephen C",1996
541,2,Fingerprint Matrices: Uncovering the dynamics of social networks in prose literature,"In prose literature often complex dynamics of interpersonal relationships can be observed between the different characters. Traditionally, node-link diagrams are used to depict the social network of a novel. However, static graphs can only visualize the overall social network structure but not the development of the networks over the course of the story, while dynamic graphs have the serious problem that there are many sudden changes between different portions of the overall social network. In this paper we explore means to show the relationships between the characters of a plot and at the same time their development over the course of a novel. Based on a careful exploration of the design space, we suggest a new visualization technique called Fingerprint Matrices. A case study exemplifies the usage of Fingerprint Matrices and shows that they are an effective means to analyze prose literature with respect to the development of relationships between the different characters.",https://doi.org/10.1111/cgf.12124,725b43c8-b473-46f0-a2a4-13d099af6fdc.png,"Oelke, Daniela  and Kokkinakis, Dimitrios  and Keim, Daniel A",2013
