id,item_id,code_id,tag_id,description,filepath,created,created_by
7052,367,4,838,,feae8c23-ea8e-4418-8e85-e643b4ce47c4.jpg,1731929875503,1
7053,367,4,886,,e7d6427d-07bf-4711-b660-427a94138258.jpg,1731930054598,1
7054,127,4,996,horse bar,fce6db31-6491-4e9d-8aea-bc0890087ece.jpg,1731930130863,2
7055,127,4,846,press button repeadatly,8738ef65-867a-4451-8929-b755e9706405.jpg,1731930210724,2
7056,166,4,855,"you are on a timer and your success relies a lot on being at the right spot at the right time

timed events",43b64beb-7d1c-46c3-9665-3ca694420afa.jpg,1731934079689,2
7057,166,4,779,,c9619c38-d150-4a59-a315-31ea4c911bb1.jpg,1731934227892,2
7058,166,4,853,it matters which close the player wears,558df052-bbaa-4aa6-afb2-ca6356bea738.jpg,1731934427532,2
7059,166,4,800,objects of relevance are highlighted by a flashing cursor,,1731934582338,2
7060,166,4,894,the player must combine items in his inventory e.g. batteries with listening device and tape,da6b86ad-4bcc-47f7-bd7e-0ef96a495ca5.jpg,1731935309449,2
7061,166,4,785,,afe87d7e-ce6a-4098-b577-b479aabfd333.jpg,1731935584908,2
7062,166,4,823,context menu,99f1547e-8b0f-48d3-99dc-b411c91ef32e.jpg,1731936899300,2
7063,166,4,815,,946c1136-a1bb-4f15-bf64-5aab61f9bfba.jpg,1731937352627,2
7064,166,4,887,the further the player progresses the better the rating gets,90be630d-10c4-4bc2-9c09-e5faaf45e0d5.jpg,1731937473991,2
7065,166,4,823,you can move a body,23559290-eeac-4414-82ac-a3c136768bda.jpg,1731937598655,2
7066,166,4,821,the player can choose to wait until something happens,d9f171b4-1158-4aa7-ba46-8c54b8c56d63.jpg,1731938275004,2
7067,166,4,852,inventory items can be arranged,d730836e-8da8-48a8-af34-c27b0fbecd1c.jpg,1731939055034,2
7068,277,4,994,,8e8bef87-9cdd-4c52-a1bf-929186627f57.jpg,1731941927243,2
7069,277,4,844,,a26e57b9-4292-4fbf-9970-5faf27f6a7fe.jpg,1731941991891,2
7070,277,4,823,interactive menu,e46c350b-db4f-40b9-b344-355b2f78cd3c.jpg,1731942307393,2
7071,277,4,849,,8e86987b-f409-4e35-8676-41fd60f2e65a.jpg,1731942353021,2
7072,277,4,794,enemies can be marked to gain detailed information,87665e76-a78a-4c01-8c81-b4f144b8e647.jpg,1731942491704,2
7073,277,4,947,"enemy is marked, d displays the distance and s the speed of the targeted object",87665e76-a78a-4c01-8c81-b4f144b8e647.jpg,1731942563559,2
7074,277,4,768,,792bb465-1166-4b9f-9fa7-55015c2c963e.jpg,1731942600613,2
7075,277,4,996,distance between triangles indicates how much the player need to turn to get the target infront of the player,9e15c570-ad03-4fb3-8cee-a7fe9ef076a5.jpg,1731942704436,2
7076,277,4,996,"left bottom shows the speed (34 out of 65)
M indicates that the speed is dependend on the target",d64f48e7-969a-4df9-a08b-bd77f2e9676f.jpg,1731942802455,2
7077,277,4,999,collisions are indicated,f8a2e1c0-3a61-4b7c-b1d5-205e39b5501a.jpg,1731942890051,2
7078,277,4,996,"left most bar is afterburner
number in the bottom center is heathpoints of target",7301707c-7007-473b-856c-e94e6ea63d4c.jpg,1731942955340,2
7079,277,4,1001,animated line in preview window,d986283d-66bd-4dea-bf18-04dc25976b88.jpg,1731943031519,2
7080,277,4,947,subtargets,d10a4594-f05f-4d5d-92fb-7cab54a757ce.jpg,1731943304353,2
7081,277,4,884,select which ship to use,8a58b4f3-6dea-4ef6-8cc3-3b5f1f211f90.jpg,1731943515558,2
7082,277,4,884,weapons loadout,1955918d-9ea7-4139-af4a-f160f64385ff.jpg,1731943562460,2
7083,277,4,803,red circle shows where the player needs to aim in order to hit the target,f16e9a47-1950-47ee-8a22-246e982e8313.jpg,1731943662930,2
7084,277,4,727,player can request reinforcements and order there squad to attack targets,8f9096fd-2503-40cc-b069-a786802fae0a.jpg,1731943894272,2
7085,277,4,768,unfilled red triangle indicates nontargeted enemy vessels,67536e01-586e-461e-91a4-dc99f5fe1aae.jpg,1731944090920,2
7086,277,4,887,,f1af3066-c71c-4068-91e1-ecc3afa47960.jpg,1731944319366,2
7087,277,4,851,energy and missiles,a14436d6-1e99-4d3d-a2b9-27b6a81dfd17.jpg,1731944418684,2
7088,277,4,856,the player can command his squad,8f9096fd-2503-40cc-b069-a786802fae0a.jpg,1731944443495,2
7089,277,4,996,,2bfdfcee-0cfe-4e65-81e5-fd9b69619b0f.jpg,1731944938674,2
7090,277,4,851,,1c0a9462-1aaf-4bda-8b6c-b880ca301dd7.jpg,1731944945244,2
7091,277,4,886,text sections are written such that it is possible to leave them out in case not all of those targets were reached,d183b1a6-7637-412d-af0a-0a2fafaa0d10.jpg,1731945369148,2
7092,277,4,853,decide which ship and weapons to use and which weapons and ship the wing man should have,89100329-b334-459a-a0f6-05dbe10a5281.jpg,1731945678840,2
7093,277,4,815,,d13ecace-dbe0-42ca-b4d7-da902ce25ae9.jpg,1731945797319,2
7094,277,4,783,some missions require the player to scan a space ship,,1731945847464,2
7095,277,4,853,decide which ship and weapons to use and which weapons and ship the wing man should have,300e580c-e78e-4021-9113-04470b61bfbc.jpg,1731946124202,2
7096,142,4,886,,22336c0f-03dd-46e0-8ce4-f93f3eb2bb49.jpg,1731947017025,2
7097,328,4,978,"technology, tron-inspired",a8d6d925-9f4e-4c41-9fcd-b3b6431bb806.jpg,1731963552041,1
7098,328,4,866,,a169f811-6492-4c78-a5e4-420c5a428336.jpg,1731963605507,1
7099,328,4,888,,f9a8f30d-095c-4d3d-aeac-16e1ddeb3f93.jpg,1731963632032,1
7100,328,4,887,"leaderboards
",,1731963638353,1
7101,328,4,892,,e3eabe34-675c-490c-8b0c-2366de54aed9.jpg,1731963658804,1
7102,328,4,996,,c7ce228e-b311-4ba9-9662-25e3507104bf.jpg,1731963698075,1
7103,328,4,769,,c7ce228e-b311-4ba9-9662-25e3507104bf.jpg,1731963703867,1
7104,365,4,844,,b6c2d71c-e288-482a-8d4a-f395883a69fe.jpg,1731963714480,2
7105,328,4,921,,4ec96948-5d09-4db8-8dc2-71f5bf2c84ed.jpg,1731963746384,1
7106,365,4,800,investigation highlight,be35d52f-6d11-466a-9d6d-d745ac287159.jpg,1731963999263,2
7107,365,4,849,,f19f78bf-0319-49d3-90cb-02102acd108c.jpg,1731964478757,2
7108,365,4,842,,31348222-2aee-438f-813c-e64feec97b25.jpg,1731964582708,2
7109,365,4,1002,,c5acff3e-a61a-458f-9e4c-26c37b20457f.jpg,1731964692995,2
7110,365,4,770,,045f8f82-da7d-46de-a51f-18fc28ffddae.jpg,1731964774031,2
7111,365,4,842,,de2a9ebf-079c-4ff1-aac2-fc746abcaf88.jpg,1731964806339,2
7112,387,4,921,,2edada86-eda6-4f63-828e-da3ddb247e4c.jpg,1731965037648,1
7113,387,4,743,"no actual character (model) is made, but you get to choose a personal backstory and pronouns",61fbb2f9-c650-4afd-b295-c4be9292ea81.jpg,1731965067772,1
7114,387,4,832,jetpack for space walks,5ead2df9-1d0f-4d81-bc65-47b66c174706.jpg,1731965087026,1
7115,387,4,886,different ending paths,,1731965101193,1
7116,387,4,996,,2a67b1cf-cb44-4481-b537-8398d6b461a6.jpg,1731965107993,1
7117,387,4,753,,a9445b36-aede-4efe-a222-cd743becd5e6.jpg,1731965119247,1
7118,387,4,784,free text input in a command console where an AI responds,44a2ddcd-30c6-4a1f-93a0-d9e05c020647.jpg,1731965151576,1
7119,387,4,928,,e383164d-4973-470b-8ce8-f6c41724f0e8.jpg,1731965168125,1
7120,365,4,849,,f02092a4-20e6-4bac-99a0-c44c36eb22b7.jpg,1731965172437,2
7121,387,4,826,,d752ab2a-34cb-41dc-b54e-1a8db2c1b110.jpg,1731965188305,1
7123,387,4,894,,13f38744-488d-4c67-86f0-47cc6bb33306.jpg,1731965203668,1
7124,387,4,978,"technology, computers",1d454476-899b-45f5-b1d2-94d282b51295.jpg,1731965234421,1
7125,365,4,947,mark enemy by locking on to the target,97e0ea79-9b89-46f5-a421-1cac3c60cd87.jpg,1731965341428,2
7126,365,4,842,,bdcfb596-978a-4d96-a41c-f8023b28116e.jpg,1731965431022,2
7127,365,4,996,healthbar,b37934c1-8a88-4b90-bd53-2ef8b71aa278.jpg,1731965745952,2
7128,365,4,851,tooth used to pay,b08bbd0c-76f5-497a-b756-cd85b79f252c.jpg,1731965770507,2
7129,182,4,892,"traverse by swimming through the paint, also refills the paint gun, enemy color damages",2ce85c14-6589-4545-838f-f232ba0e0c31.jpg,1731966077395,1
7130,182,4,855,,0a08919f-991b-4ca3-b33e-667677a5c406.jpg,1731966087284,1
7131,182,4,772,,9a04b5ff-2c54-40cd-b074-fc27c17bab29.jpg,1731966112253,1
7132,365,4,848,,ff629603-26d2-46f8-a801-d6a67af9b230.jpg,1731966117744,2
7133,182,4,848,,99eda6f4-1292-4227-9f47-e63ae4778b50.jpg,1731966118968,1
7134,182,4,776,,0b78e7af-96c7-4a30-b17e-f82e9c03e546.jpg,1731966127318,1
7135,182,4,885,,5c446157-16e7-419d-ba6c-e7177de5f27b.jpg,1731966134169,1
7136,182,4,887,,94d14954-afba-43cc-858b-02a5ff50b127.jpg,1731966147729,1
7137,365,4,826,memories can be found,,1731966153968,2
7138,182,4,929,,44e2e1dc-ab74-417a-ac43-0d4821ad2ad5.jpg,1731966169289,1
7139,178,4,780,,5a615bfa-cc40-464b-89f1-00fd62c827c6.jpg,1731966273252,1
7140,178,4,891,,a1847bc2-d1cf-4b96-a2ff-ca3c7782e286.jpg,1731966283119,1
7141,178,4,779,,0ddeded8-4427-453d-b7e4-2b4759dcb3a1.jpg,1731966294417,1
7142,365,4,887,,040b1c2c-5778-4a98-a393-45b3d546795b.jpg,1731966296377,2
7143,178,4,835,,19df6154-ad44-4663-808a-4b0931138ae2.jpg,1731966318831,1
7144,178,4,811,,7c5a0d12-2205-4f12-81af-e69953387087.jpg,1731966336304,1
7145,178,4,894,,80c8439b-b575-4c0e-86ac-b8fe5e12b9b1.jpg,1731966347892,1
7146,178,4,866,,dcf5c25c-77ae-4758-98f2-f219995b5154.jpg,1731966367433,1
7147,365,4,1002,,931f648c-bd9f-4391-9d08-0eed2e457e1f.jpg,1731966480298,2
7148,365,4,800,,d728efe1-2707-4eac-a244-1481ded59724.jpg,1731966639352,2
7149,365,4,947,,3bcf35ee-ad7c-4fd3-9716-17fd2e7d8b0f.jpg,1731966962851,2
7150,365,4,838,,9935d6df-0cb1-4bbc-9ea8-73d85c831607.jpg,1731967027531,2
7151,365,4,848,,5977f568-aca1-46b8-a416-9d94d6d60bbf.jpg,1731967130001,2
7152,365,4,887,,e4a6921f-3100-4d0f-9d48-58cd23f0b11c.jpg,1731967332236,2
7153,254,4,872,,9c9d5034-8a89-460f-aca0-d8028f13b7f3.jpg,1731967852989,1
7154,254,4,918,,6e6bfd2e-92cf-47de-a35c-3e2af88c5ef6.jpg,1731967896113,1
7155,254,4,996,,bb0aca3a-d10b-4e50-90d3-43074cf8dc7b.jpg,1731967915107,1
7156,254,4,824,,26364f9e-5dcb-477b-b73c-2edde0dee565.jpg,1731967929729,1
7157,254,4,779,,71681685-9635-4d1a-b2c9-f995d1a15bac.jpg,1731967963348,1
7158,254,4,998,,a09cb2b0-0cfa-4000-a980-7724aa9c3b9b.jpg,1731967979234,1
7159,254,4,823,,7e7b1f4c-3b37-4933-84cc-200417a02f87.jpg,1731967990956,1
7160,254,4,815,,e7063277-bdd5-476a-9ed8-359360c5d033.jpg,1731968000983,1
7161,254,4,1032,surreal,8e8276d5-9bf0-4707-9bb3-b0bc71a64892.jpg,1731968013776,1
7162,254,4,942,,fe2e8f71-8a00-4fad-8eda-8316375e9ebb.jpg,1731968031080,1
7163,254,4,855,,5efbbda5-b645-463e-af68-3e647b75579f.jpg,1731968054514,1
7164,254,4,852,,060d151a-95de-41af-83a4-8bc8391028d5.jpg,1731968113139,1
7165,254,4,772,,cd7a0fcc-6c45-4a36-8e99-e098a3438edb.jpg,1731968128763,1
7166,254,4,801,,9895284a-f3df-4836-b0a0-8dbb5480da29.jpg,1731968137735,1
7167,254,4,826,,50ab2076-8ac0-4feb-9cec-862df4ad567d.jpg,1731968148883,1
7168,254,4,849,,687e3ca0-0a70-4f6c-ab8d-144c7da913e6.jpg,1731968165262,1
7169,247,4,996,"health left, shild right",b4619b5b-a27d-4983-af44-5372101dfc16.jpg,1732010188827,2
7170,247,4,851,weapon energy / ammunition in the middle,7c43c662-cfe4-4052-b2c2-710eb505f780.jpg,1732010208307,2
7171,247,4,800,game indicates low ammo,32bbc523-0c3b-4b5c-ac0b-865b5977d677.jpg,1732010272144,2
7172,247,4,887,,df7821d3-1556-4177-aa55-3c9115bc73ad.jpg,1732010397135,2
7173,247,4,788,A round is limited to a specific amount of time e.g. 10 mins,,1732010483645,2
7174,247,4,853,choose which weapon to use,,1732010501310,2
7175,247,4,859,the game only provides only multiplayer servers no local server nor coop games,,1732010733208,2
7176,247,4,800,ammunition of all collected weapons is shown,63ad200b-0177-4cee-97cf-2396f4f4101b.jpg,1732010983706,2
7177,247,4,999,icons where the player can collect an item,9f8c86ee-b1d0-41b1-8485-67f60724ff31.jpg,1732011145164,2
7178,247,4,999,,249134a7-bc74-41d5-affb-06f86bd1ffcd.jpg,1732011187906,2
7179,247,4,904,random spawns,,1732011240217,2
7180,284,4,887,,7769344b-299e-451b-b02e-fe22cb230054.jpg,1732013966094,2
7181,284,4,857,,00b31a18-b077-44c6-bbfc-15098fc88a3b.jpg,1732014024054,2
7182,284,4,999,preview of what there is to come,23aeb012-06fb-4a26-b32d-73621a56f3d7.jpg,1732014054461,2
7183,284,4,854,"each player can unlock skills by reaching a specific height. The skills  are applied to all players.

Skills include, baloons for slower decend, ... for huge pieces, bubbles that lift the last placed piece, vines that bind pieces together and others ...",7c05ba73-56a9-43c0-8a22-899572a22386.jpg,1732014185458,2
7184,284,4,999,,37eed913-f3e4-48a9-8755-a9d4f224d2c7.jpg,1732014191634,2
7185,284,4,999,"line, which needs to be reached to obtain spells",feac3d0a-0054-4f1a-847b-bd543e3c3260.jpg,1732014616788,2
7186,284,4,999,healthpoints in some gamemodes,54002648-b9b6-48cb-8b9b-2732eee40123.jpg,1732015359385,2
7187,284,4,800,enemy spell is applied to block,c0c4c1c6-b59c-4591-9f3e-5aeaaac31a82.jpg,1732015457200,2
7188,333,4,996,,b7ec70f3-83cd-4745-8301-cae2464458c7.jpg,1732016881008,2
7189,333,4,851,currency,571359d5-ae1d-414e-9bf8-e427c72aefe7.jpg,1732016902675,2
7190,333,4,996,boss health bar,10da1d19-3675-42c2-b34c-8e5f0284cc0a.jpg,1732017069332,2
7191,333,4,999,finger icon (left) glows and has multiple states indicating charges,412136ee-a23a-4938-8201-4a9386f3c0fa.jpg,1732017133038,2
7192,333,4,887,,f6bd987f-a2e2-4d7b-9e41-28ec6afe7c30.jpg,1732017295413,2
7193,333,4,848,,2a8bb71d-6940-49e6-b5a7-48b3aa748a40.jpg,1732017526936,2
7194,333,4,999,,183e52e8-df72-4722-9c80-cc889183dbed.jpg,1732017598090,2
7195,333,4,999,,97d91202-3176-4d06-adbe-5939e2320504.jpg,1732017796655,2
7196,333,4,999,lock on marker,5330d33a-e910-436a-97f3-0c3277856e47.jpg,1732017888387,2
7197,333,4,823,TODO,5a030eb2-26e6-4f1a-a5de-866589b3d954.jpg,1732018008816,2
7198,333,4,776,,74557e2a-6157-44a2-806d-16a3e260ed93.jpg,1732018104949,2
7199,333,4,785,,ba11d281-03e7-41c0-b3a1-e3397defdf09.jpg,1732018169749,2
7200,333,4,842,,2a3c6f99-f17a-431f-bf9e-e89cac51c020.jpg,1732018200922,2
7201,333,4,821,slow motion skill,,1732018422891,2
7202,333,4,848,,3df627a7-35d4-46f1-91b5-3d197f24bf8c.jpg,1732018621566,2
7203,333,4,996,special ability bars of other character,b917421a-24dd-4b6c-9057-c5b2b5e52e12.jpg,1732018712150,2
7204,333,4,727,bird and panther,4670779b-cde9-4c01-ae7e-2bb6caef4ddf.jpg,1732018896077,2
7205,333,4,999,icon indicating currently selected style,23d269f5-cbef-4284-becd-dc3a9d77d908.jpg,1732019159176,2
7206,333,4,854,choose a style to fight with,07b1a0a0-17a0-4a62-ad6a-942b5a5a20c0.jpg,1732019173226,2
7207,333,4,886,game can be ended right at the beginning,,1732020616415,2
7208,333,4,822,,183e52e8-df72-4722-9c80-cc889183dbed.jpg,1732020653194,2
7209,179,4,982,judaism,13985755-0aa4-4f23-b19d-ae03ddca8a65.jpg,1732028253059,1
7210,179,4,826,,bfb295b1-0bdd-46f7-a52f-8b06fa7718b0.jpg,1732028491621,1
7211,179,4,826,emails,2e88a14b-39de-4036-8146-e4023ca9fb38.jpg,1732028501484,1
7212,179,4,886,,61c13e1a-c207-4a1e-9abb-29d5693fab5d.jpg,1732028508173,1
7213,179,4,784,,477153f7-c553-4751-b77a-22726314e460.jpg,1732028514828,1
7214,179,4,894,,b184dfe9-97de-4d8d-96ec-2c6c4fcd5e61.gif,1732028522140,1
7215,179,4,1009,,d0080dda-eb0d-4035-b5a2-87a49f8a7168.jpg,1732028543468,1
7216,179,4,815,,188e84b2-c7ae-4e70-8786-0196e7251412.jpg,1732028555196,1
7217,173,4,887,,827d2a5d-3bb7-4f23-8d9c-c30b32f71192.jpg,1732029478950,1
7218,173,4,866,,645d6cf6-3fb0-4a6f-a58e-e44344d31e24.jpg,1732029488702,1
7219,173,4,869,,27703b25-613e-4053-9cfa-a70572150c9e.jpg,1732029499150,1
7220,173,4,780,,c7dd3b0f-e234-4819-9a7b-c05fadab2be7.jpg,1732029506358,1
7221,173,4,772,,b2403ac6-a80c-4f79-93e1-e64058d3ec40.jpg,1732029514510,1
7222,173,4,849,,1ed2ba4f-c91b-46d0-8988-02682efa5a17.jpg,1732029555526,1
7223,173,4,916,,ee0d9dc1-1f7f-4aa4-82b7-ca49449e002f.jpg,1732029562110,1
7224,173,4,826,,dd3b2c4a-103c-4348-bad1-9af284818201.jpg,1732029574824,1
7225,173,4,996,,b6319b5b-2116-421d-b64c-571bbe3176ac.jpg,1732029582314,1
7226,39,4,940,,9e363219-f2d6-43b3-a365-48eded1e1a05.jpg,1732029977438,1
7227,39,4,779,,6ba1fd6c-668b-4644-8ff6-6afa5643be56.jpg,1732029986486,1
7228,291,4,866,,8ae0cb29-b6ee-46b9-bd40-091a308c7351.jpg,1732030199837,2
7229,291,4,776,,61f71554-4578-47d5-a2c5-da09fc13e1d0.jpg,1732030276137,2
7230,291,4,846,time based dialog,5297d341-ef95-4050-9ccc-9f27dea47e87.jpg,1732030423821,2
7231,291,4,753,,58f248e0-72cd-4d1f-a05a-8d91a6a5ff35.jpg,1732030447578,2
7232,291,4,996,bar indicating energy needed for special move,f1669823-8f72-47bf-9ef2-c39d89a1c341.jpg,1732030770355,2
7233,39,4,835,,17a22279-065e-4b78-864b-5debfacef8c7.gif,1732030898817,1
7234,39,4,836,,1c03ecc3-fb03-44cb-821b-915160bd21b6.jpg,1732030905098,1
7235,39,4,884,,f3301762-0ee9-4fa6-aa49-287533ff6c0e.jpg,1732031167593,1
7236,39,4,994,,de064783-6931-43da-89fe-56e4cb25dbd2.jpg,1732031174561,1
7237,39,4,845,,3b50214c-5668-4ea9-b2af-de0b1c3c5a69.jpg,1732031181401,1
7238,39,4,815,,991b1693-15ab-493a-b3f0-07ec5abf0d00.jpg,1732031189041,1
7239,39,4,932,,1d586ddc-b488-4bb1-aab6-f3f1c9b57c57.jpg,1732031196801,1
7240,39,4,886,,6ba1fd6c-668b-4644-8ff6-6afa5643be56.jpg,1732031245873,1
7241,39,4,781,,43f7c905-c747-4328-b80d-df8a1507e4b3.jpg,1732031260793,1
7242,39,4,801,,d0e4e760-f0bf-43f4-8636-5730cca3d72e.jpg,1732031308889,1
7243,39,4,801,,995e6021-2c02-40f9-a7a3-b6974e3db074.jpg,1732031384578,1
7244,39,4,800,,95dd8395-f9bb-41bb-8065-1a2494d63f44.jpg,1732031390697,1
7245,291,4,826,,29a1ed1b-edb1-454f-9efb-f44658bec9d7.jpg,1732031524024,2
7246,291,4,801,,25c2a06f-a39c-44a5-82a3-12385f7510b1.jpg,1732031540458,2
7247,39,4,826,,f299dec2-63c6-4c55-8da8-fdf5ed27edc9.jpg,1732031565018,1
7248,39,4,800,,305b25c8-980d-45cb-84ea-5c97e048a487.jpg,1732031584025,1
7249,39,4,780,,1b3d13cd-3eda-47ed-a070-f783ef5ca528.jpg,1732031597769,1
7250,39,4,855,,9e363219-f2d6-43b3-a365-48eded1e1a05.jpg,1732031606969,1
7251,291,4,800,interaction points,1143b808-fa8f-43b2-93e1-a920f0d9b3ae.jpg,1732031739617,2
7252,291,4,800,,65993db7-76b4-4710-bb8b-9a3dc6cbb8d1.jpg,1732031758506,2
7253,248,4,892,,3a69c1c5-9be9-42cf-ac73-40e999ec9efe.jpg,1732033184064,1
7254,248,4,978,engineering,,1732033194078,1
7255,248,4,823,mirror in building mode ,cafec6f6-f922-4e4a-9f88-0b8e2defbac7.gif,1732033215782,1
7256,248,4,911,,3b6c4eea-34bf-4c12-bc28-e3b598d508dc.gif,1732033224647,1
7257,248,4,866,,8138f4a6-a404-4b24-90c9-ec54b1080bee.jpg,1732033246326,1
7258,248,4,800,,ddf7c36a-06ca-43d2-8d0c-73ffd1977ad2.jpg,1732033253958,1
7259,248,4,800,,be937109-cc12-414c-9a07-135a2dbb8c62.jpg,1732033260439,1
7260,248,4,913,,6bbf0da8-417c-4121-8ad2-29b93b44dfe1.jpg,1732033272798,1
7261,248,4,849,,89d176ce-f795-497c-874a-ceccf6247c80.jpg,1732033278695,1
7262,248,4,887,,026ceb77-ad2a-4493-99fd-13e1a1e88d71.jpg,1732033289646,1
7263,248,4,825,,953ecfe9-e0b0-43f3-8457-190eafbac0a0.gif,1732033304359,1
7264,248,4,990,,fa0a83b3-ea66-4516-b86f-7f02c4074d16.jpg,1732033327823,1
7265,248,4,823,destructable environment,3a69c1c5-9be9-42cf-ac73-40e999ec9efe.jpg,1732033363774,1
7266,291,4,792,,1955375e-1167-447d-bc64-4f41a5a2ea3b.jpg,1732033621763,2
7267,291,4,792,,279a82a7-9a44-475f-9722-7c51e66c5443.jpg,1732033656224,2
7268,291,4,887,,b211e0ba-c0ab-444b-b042-8128ebe07fd4.jpg,1732047456903,2
7269,291,4,886,,84fcdd4c-1ddb-4f48-a615-a2c5d53ff04e.jpg,1732047490802,2
7270,291,4,835,scan area for signal using drone,4775a8b5-cc18-4ae4-a5d5-83ab009e0583.jpg,1732052698788,2
7271,291,4,886,,fcb0dd83-a882-468e-9037-c433dea79580.jpg,1732053178784,2
7272,291,4,859,"croud play
decisions can be made in a group via a poll",,1732055517796,2
7273,275,4,743,,4e92389b-8363-4bfa-95c9-27da506d39bc.jpg,1732057338146,2
7274,275,4,849,,2d408f51-35ca-4c4b-9a46-9f9959813557.jpg,1732057356970,2
7275,275,4,996,"death will come when all three bars are drained
a completely depleted bar does not regenerate automatically but an aoe spell is automatically cast",c837cd4b-08dc-4889-8bcb-78cdb191c267.jpg,1732057496586,2
7276,275,4,800,AoE highlight,b459fb82-c1f8-4d2b-bf32-f50e7166ebf4.jpg,1732057704893,2
7277,275,4,848,,5eda78ee-a2ae-449e-8fe6-7a284baba442.jpg,1732057737136,2
7278,275,4,848,,8d510e2f-ccbb-46f1-a0c7-22a35bba1c34.jpg,1732057879401,2
7279,275,4,900,,1765387f-00d3-4b38-a1c2-557d16f32465.jpg,1732058063292,2
7280,275,4,848,,03f9319a-4ad2-45c3-8ab0-bf9bc2364dbd.jpg,1732058209649,2
7281,275,4,820,complete tasks to level up spells,35458d47-d8ac-4dea-8557-baf618316883.jpg,1732058244083,2
7282,275,4,826,,cbe47c29-b7eb-46b2-b216-86d7b4a77663.jpg,1732058496948,2
7283,275,4,905,the longer the player stays alive the better the chances for good loot are,,1732058571101,2
7284,275,4,770,,44eb0da1-ddc4-4bc1-b2b8-b3bc1b0f5ba3.jpg,1732058703811,2
7285,275,4,788,the player character is immortal,,1732059034713,2
7286,275,4,884,pick a power,f08148c6-ad6e-49a2-94a5-af4e09a677f3.jpg,1732059232842,2
7287,283,4,1002,interactive objects are highlighted on button press,ffc2ea3b-4df8-4d1b-8719-6f8fdf792fae.jpg,1732097087820,2
7288,283,4,823,creator commentary,55f46144-ef36-4f48-aa31-cbfb534c3b5b.jpg,1732097295162,2
7289,283,4,823,"radial menu
non configurable, non quickaccess",18e19b25-e506-473b-8f97-0319847b0e8c.jpg,1732097545898,2
7290,283,4,823,,ee47d62a-a416-462e-b627-2e190ab7a22c.jpg,1732097826770,2
7291,283,4,753,,1911b0e0-e5d4-49dd-86b9-4b77f5ca112b.jpg,1732098225967,2
7292,283,4,856,switch between player characters to change stuff for the other ones,2332ed9b-3530-4784-b779-cff8bb8304cb.jpg,1732098989411,2
7293,283,4,853,,4dd281c3-f961-40f8-872b-80cab686079a.jpg,1732098997305,2
7294,275,4,830,,8f0f22b4-c813-4123-a62d-a27ee06b3c19.jpg,1732101219855,2
7295,374,4,743,,e968937e-e227-4f5f-bdea-8d9e75b2c6b9.jpg,1732101424598,2
7296,374,4,800,object highlight on hover,a60c8d53-ca23-4840-b8ba-13d0a6f07808.jpg,1732101637862,2
7297,374,4,852,the game has limited inventory space,d23814f3-9a60-4980-90d7-6100611c814f.jpg,1732101741774,2
7298,374,4,823,"draw symbols to cast spells

https://youtu.be/BzLCeDP5yUE?list=PLXabidRc6PFDOOUdPQt5yQcK3r2ud-OKy&t=955",af9c3598-849f-4791-a32e-918a4a112f2f.jpg,1732101825170,2
7299,374,4,823,precast spells to use them later on,d0135957-6360-46fd-bf09-290f8693e4ca.jpg,1732101893981,2
7300,374,4,892,stone needs to be placed on this button,2c118d35-857e-42ce-a470-f2cf91f62955.jpg,1732102100606,2
7301,374,4,894,,80e9fbf9-212c-4682-874f-01dc23e7d0bf.jpg,1732102215181,2
7302,374,4,996,"healthbar normally being red, here green because of poison",ddc96017-eb0e-499f-819e-d49de27867a3.jpg,1732102297233,2
7303,374,4,999,icons for precast spells (2x blue symbol),c4d4efd9-883f-477e-9996-c9d47db1c931.jpg,1732102325837,2
7304,374,4,996,mana bar,5ff3986a-0ab2-4f62-8a7a-bd10cea6d565.jpg,1732102356986,2
7305,374,4,800,,71af82e3-f413-4aba-bd3d-b7621eff0cec.jpg,1732102429934,2
7306,374,4,811,,2abd4fe8-36ce-4e2d-a24a-8bfad158d0d9.jpg,1732102562057,2
7307,374,4,830,"crafting system inside the inventory
water + flour = bread doe
bread doe + apple = apple pie",1fd8ddf2-0512-4b2f-9c06-b2d2f0aa1e08.jpg,1732102802647,2
7308,374,4,830,player can physically place objects from the inventory in the world to bake,edd16874-7413-49c9-9d7d-c923a8af0c72.jpg,1732102882210,2
7309,374,4,829,,f9d0a5f6-43cf-4d3d-8e3b-d09d3571ac9c.jpg,1732110451759,2
7310,374,4,823,hurt enemies run from you and search for reinforcement,db86491e-7949-46a6-af7c-d755076a4f77.jpg,1732110874896,2
7311,374,4,1004,,7f8d19f0-5431-416a-ba46-f1592c0217ff.jpg,1732110912437,2
7312,374,4,830,"baking, whoop whoop",69590a99-a0fa-4f76-972d-d9126ee70786.gif,1732111329051,1
7313,374,4,848,,3d30d6ca-32c5-4d55-a5da-7ce9ce4a5643.jpg,1732112162595,2
7314,374,4,826,,383c23d3-c277-4453-8b4b-b3c15a3b96f5.jpg,1732112515281,2
7315,374,4,830,,ff65909d-9d7c-4ebf-8084-7a9dff17bad4.jpg,1732112758894,2
7316,374,4,837,,46bbea89-6eb3-4bec-83d4-1367243a519e.jpg,1732113092615,2
7317,374,4,815,map with multiple layers and indicators where the player can switch (L3),883cc9df-b231-4a62-a96e-d8488fd9633b.jpg,1732113616768,2
